year;month;position;title;url;release_date
2014;3;22;CATAN;https://boardgamegeek.com/boardgame/13/catan;1995
2014;3;23;Stone Age;https://boardgamegeek.com/boardgame/34635/stone-age;2008
2014;3;24;Small World;https://boardgamegeek.com/boardgame/40692/small-world;2009
2014;3;25;Power Grid;https://boardgamegeek.com/boardgame/2651/power-grid;2004
2014;3;26;Nations;https://boardgamegeek.com/boardgame/126042/nations;2013
2014;3;27;Takenoko;https://boardgamegeek.com/boardgame/70919/takenoko;2011
2014;3;28;Sentinels of the Multiverse;https://boardgamegeek.com/boardgame/102652/sentinels-multiverse;2011
2014;3;29;Terror in Meeple City;https://boardgamegeek.com/boardgame/97903/terror-meeple-city;2013
2014;3;30;Glass Road;https://boardgamegeek.com/boardgame/143693/glass-road;2013
2014;3;31;Legendary: A Marvel Deck Building Game;https://boardgamegeek.com/boardgame/129437/legendary-a-marvel-deck-building-game;2012
2014;3;32;Ticket to Ride: Europe;https://boardgamegeek.com/boardgame/14996/ticket-to-ride-europe;2005
2014;3;33;Kingdom Builder;https://boardgamegeek.com/boardgame/107529/kingdom-builder;2011
2014;3;34;The Resistance;https://boardgamegeek.com/boardgame/41114/resistance;2009
2014;3;35;The Resistance: Avalon;https://boardgamegeek.com/boardgame/128882/resistance-avalon;2012
2014;3;36;Bruges;https://boardgamegeek.com/boardgame/136888/bruges;2013
2014;3;37;Star Wars: X-Wing Miniatures Game;https://boardgamegeek.com/boardgame/103885/star-wars-x-wing-miniatures-game;2012
2014;3;38;Eldritch Horror;https://boardgamegeek.com/boardgame/146021/eldritch-horror;2013
2014;3;39;Dixit;https://boardgamegeek.com/boardgame/39856/dixit;2008
2014;3;40;Smash Up;https://boardgamegeek.com/boardgame/122522/smash-up;2012
2014;3;41;Bohnanza;https://boardgamegeek.com/boardgame/11/bohnanza;1997
2014;3;42;Puerto Rico;https://boardgamegeek.com/boardgame/3076/puerto-rico;2002
2014;3;43;Forbidden Desert;https://boardgamegeek.com/boardgame/136063/forbidden-desert;2013
2014;3;44;Battlestar Galactica: The Board Game;https://boardgamegeek.com/boardgame/37111/battlestar-galactica-board-game;2008
2014;3;45;Seasons;https://boardgamegeek.com/boardgame/108745/seasons;2012
2014;3;46;Citadels;https://boardgamegeek.com/boardgame/478/citadels;2000
2014;3;47;Forbidden Island;https://boardgamegeek.com/boardgame/65244/forbidden-island;2010
2014;3;48;Descent: Journeys in the Dark (Second Edition);https://boardgamegeek.com/boardgame/104162/descent-journeys-in-the-dark-second-edition;2012
2014;3;49;For Sale;https://boardgamegeek.com/boardgame/172/sale;1997
2014;3;50;The Lord of the Rings: The Card Game;https://boardgamegeek.com/boardgame/77423/the-lord-of-the-rings-the-card-game;2011
2014;3;51;Escape: The Curse of the Temple;https://boardgamegeek.com/boardgame/113294/escape-curse-temple;2012
2014;3;52;Twilight Struggle;https://boardgamegeek.com/boardgame/12333/twilight-struggle;2005
2014;3;53;No Thanks!;https://boardgamegeek.com/boardgame/12942/no-thanks;2004
2014;3;54;Jaipur;https://boardgamegeek.com/boardgame/54043/jaipur;2009
2014;3;55;Tsuro;https://boardgamegeek.com/boardgame/16992/tsuro;2005
2014;3;56;Euphoria: Build a Better Dystopia;https://boardgamegeek.com/boardgame/133848/euphoria-build-better-dystopia;2013
2014;3;57;Concordia;https://boardgamegeek.com/boardgame/124361/concordia;2013
2014;3;58;Lost Cities;https://boardgamegeek.com/boardgame/50/lost-cities;1999
2014;3;59;Eclipse: New Dawn for the Galaxy;https://boardgamegeek.com/boardgame/72125/eclipse-new-dawn-galaxy;2011
2014;3;60;One Night Ultimate Werewolf;https://boardgamegeek.com/boardgame/147949/one-night-ultimate-werewolf;2014
2014;3;61;Keyflower;https://boardgamegeek.com/boardgame/122515/keyflower;2012
2014;3;62;Rise of Augustus;https://boardgamegeek.com/boardgame/137297/rise-of-augustus;2013
2014;3;63;Alhambra;https://boardgamegeek.com/boardgame/6249/alhambra;2003
2014;3;64;Flash Point: Fire Rescue;https://boardgamegeek.com/boardgame/100901/flash-point-fire-rescue;2011
2014;3;65;Cosmic Encounter;https://boardgamegeek.com/boardgame/39463/cosmic-encounter;2008
2014;3;66;Galaxy Trucker;https://boardgamegeek.com/boardgame/31481/galaxy-trucker;2007
2014;3;67;Quarriors!;https://boardgamegeek.com/boardgame/91536/quarriors;2011
2014;3;68;Lewis & Clark: The Expedition;https://boardgamegeek.com/boardgame/140620/lewis-clark-expedition;2013
2014;3;69;Mage Knight Board Game;https://boardgamegeek.com/boardgame/96848/mage-knight-board-game;2011
2014;3;70;Village;https://boardgamegeek.com/boardgame/104006/village;2011
2014;3;71;Innovation;https://boardgamegeek.com/boardgame/63888/innovation;2010
2014;3;72;BANG! The Dice Game;https://boardgamegeek.com/boardgame/143741/bang-dice-game;2013
2014;3;73;Magic: The Gathering;https://boardgamegeek.com/boardgame/463/magic-the-gathering;1993
2014;3;74;Can't Stop;https://boardgamegeek.com/boardgame/41/cant-stop;1980
2014;3;75;Eight-Minute Empire;https://boardgamegeek.com/boardgame/131366/eight-minute-empire;2012
2014;3;76;Cards Against Humanity;https://boardgamegeek.com/boardgame/50381/cards-against-humanity;2009
2014;3;77;Betrayal at House on the Hill;https://boardgamegeek.com/boardgame/10547/betrayal-house-hill;2004
2014;3;78;Kingsburg;https://boardgamegeek.com/boardgame/27162/kingsburg;2007
2014;3;79;Coloretto;https://boardgamegeek.com/boardgame/5782/coloretto;2003
2014;3;80;Hive;https://boardgamegeek.com/boardgame/2655/hive;2001
2014;3;81;Alien Frontiers;https://boardgamegeek.com/boardgame/48726/alien-frontiers;2010
2014;3;82;Eminent Domain;https://boardgamegeek.com/boardgame/68425/eminent-domain;2011
2014;3;83;Zombicide;https://boardgamegeek.com/boardgame/113924/zombicide;2012
2014;3;84;Tokaido;https://boardgamegeek.com/boardgame/123540/tokaido;2012
2014;3;85;Agricola: All Creatures Big and Small;https://boardgamegeek.com/boardgame/119890/agricola-all-creatures-big-and-small;2012
2014;3;86;Hey, That's My Fish!;https://boardgamegeek.com/boardgame/8203/hey-thats-my-fish;2003
2014;3;87;Mice and Mystics;https://boardgamegeek.com/boardgame/124708/mice-and-mystics;2012
2014;3;88;Steam Park;https://boardgamegeek.com/boardgame/121410/steam-park;2013
2014;3;89;Blueprints;https://boardgamegeek.com/boardgame/140933/blueprints;2013
2014;3;90;A Game of Thrones: The Board Game (Second Edition);https://boardgamegeek.com/boardgame/103343/a-game-of-thrones-the-board-game-second-edition;2011
2014;3;91;San Juan;https://boardgamegeek.com/boardgame/8217/san-juan;2004
2014;3;92;A Study in Emerald;https://boardgamegeek.com/boardgame/141517/study-emerald;2013
2014;3;93;Zombie Dice;https://boardgamegeek.com/boardgame/62871/zombie-dice;2010
2014;3;94;Firefly: The Game;https://boardgamegeek.com/boardgame/138161/firefly-the-game;2013
2014;3;95;Le Havre;https://boardgamegeek.com/boardgame/35677/le-havre;2008
2014;3;96;Saboteur;https://boardgamegeek.com/boardgame/9220/saboteur;2004
2014;3;97;Las Vegas;https://boardgamegeek.com/boardgame/117959/las-vegas;2012
2014;3;98;Trajan;https://boardgamegeek.com/boardgame/102680/trajan;2011
2014;3;99;Shadows over Camelot;https://boardgamegeek.com/boardgame/15062/shadows-over-camelot;2005
2014;3;100;Elder Sign;https://boardgamegeek.com/boardgame/100423/elder-sign;2011
2014;4;1;Love Letter;https://boardgamegeek.com/boardgame/129622/love-letter;2012
2014;4;2;7 Wonders;https://boardgamegeek.com/boardgame/68448/7-wonders;2010
2014;4;3;King of Tokyo;https://boardgamegeek.com/boardgame/70323/king-of-tokyo;2011
2014;4;4;Lords of Waterdeep;https://boardgamegeek.com/boardgame/110327/lords-waterdeep;2012
2014;4;5;Dominion;https://boardgamegeek.com/boardgame/36218/dominion;2008
2014;4;6;Hanabi;https://boardgamegeek.com/boardgame/98778/hanabi;2010
2014;4;7;Carcassonne;https://boardgamegeek.com/boardgame/822/carcassonne;2000
2014;4;8;Pandemic;https://boardgamegeek.com/boardgame/30549/pandemic;2008
2014;4;9;Coup;https://boardgamegeek.com/boardgame/131357/coup;2012
2014;4;10;The Castles of Burgundy;https://boardgamegeek.com/boardgame/84876/the-castles-of-burgundy;2011
2014;4;11;Terra Mystica;https://boardgamegeek.com/boardgame/120677/terra-mystica;2012
2014;4;12;Android: Netrunner;https://boardgamegeek.com/boardgame/124742/android-netrunner;2012
2014;4;13;Ticket to Ride;https://boardgamegeek.com/boardgame/9209/ticket-to-ride;2004
2014;4;14;Lewis & Clark: The Expedition;https://boardgamegeek.com/boardgame/140620/lewis-clark-expedition;2013
2014;4;15;Agricola;https://boardgamegeek.com/boardgame/31260/agricola;2007
2014;4;16;Race for the Galaxy;https://boardgamegeek.com/boardgame/28143/race-for-the-galaxy;2007
2014;4;17;Splendor;https://boardgamegeek.com/boardgame/148228/splendor;2014
2014;4;18;Takenoko;https://boardgamegeek.com/boardgame/70919/takenoko;2011
2014;4;19;Suburbia;https://boardgamegeek.com/boardgame/123260/suburbia;2012
2014;4;20;CATAN;https://boardgamegeek.com/boardgame/13/catan;1995
2014;4;21;Power Grid;https://boardgamegeek.com/boardgame/2651/power-grid;2004
2014;4;22;Small World;https://boardgamegeek.com/boardgame/40692/small-world;2009
2014;4;23;Pathfinder Adventure Card Game: Rise of the Runelords – Base Set;https://boardgamegeek.com/boardgame/133038/pathfinder-adventure-card-game-rise-of-the-runelor;2013
2014;4;24;Smash Up;https://boardgamegeek.com/boardgame/122522/smash-up;2012
2014;4;25;Sentinels of the Multiverse;https://boardgamegeek.com/boardgame/102652/sentinels-multiverse;2011
2014;4;26;The Resistance;https://boardgamegeek.com/boardgame/41114/resistance;2009
2014;4;27;Russian Railroads;https://boardgamegeek.com/boardgame/144733/russian-railroads;2013
2014;4;28;Stone Age;https://boardgamegeek.com/boardgame/34635/stone-age;2008
2014;4;29;Legendary: A Marvel Deck Building Game;https://boardgamegeek.com/boardgame/129437/legendary-a-marvel-deck-building-game;2012
2014;4;30;Robinson Crusoe: Adventures on the Cursed Island;https://boardgamegeek.com/boardgame/121921/robinson-crusoe-adventures-on-the-cursed-island;2012
2014;4;31;Dixit;https://boardgamegeek.com/boardgame/39856/dixit;2008
2014;4;32;The Resistance: Avalon;https://boardgamegeek.com/boardgame/128882/resistance-avalon;2012
2014;4;33;Caverna: The Cave Farmers;https://boardgamegeek.com/boardgame/102794/caverna-the-cave-farmers;2013
2014;4;34;Tzolk'in: The Mayan Calendar;https://boardgamegeek.com/boardgame/126163/tzolkin-the-mayan-calendar;2012
2014;4;35;Nations;https://boardgamegeek.com/boardgame/126042/nations;2013
2014;4;36;Ticket to Ride: Europe;https://boardgamegeek.com/boardgame/14996/ticket-to-ride-europe;2005
2014;4;37;Puerto Rico;https://boardgamegeek.com/boardgame/3076/puerto-rico;2002
2014;4;38;Seasons;https://boardgamegeek.com/boardgame/108745/seasons;2012
2014;4;39;Terror in Meeple City;https://boardgamegeek.com/boardgame/97903/terror-meeple-city;2013
2014;4;40;Eldritch Horror;https://boardgamegeek.com/boardgame/146021/eldritch-horror;2013
2014;4;41;Kingdom Builder;https://boardgamegeek.com/boardgame/107529/kingdom-builder;2011
2014;4;42;Star Wars: X-Wing Miniatures Game;https://boardgamegeek.com/boardgame/103885/star-wars-x-wing-miniatures-game;2012
2014;4;43;Tsuro;https://boardgamegeek.com/boardgame/16992/tsuro;2005
2014;4;44;Glass Road;https://boardgamegeek.com/boardgame/143693/glass-road;2013
2014;4;45;BANG! The Dice Game;https://boardgamegeek.com/boardgame/143741/bang-dice-game;2013
2014;4;46;One Night Ultimate Werewolf;https://boardgamegeek.com/boardgame/147949/one-night-ultimate-werewolf;2014
2014;4;47;Citadels;https://boardgamegeek.com/boardgame/478/citadels;2000
2014;4;48;Forbidden Island;https://boardgamegeek.com/boardgame/65244/forbidden-island;2010
2014;4;49;Forbidden Desert;https://boardgamegeek.com/boardgame/136063/forbidden-desert;2013
2014;4;50;Bohnanza;https://boardgamegeek.com/boardgame/11/bohnanza;1997
2014;4;51;Bruges;https://boardgamegeek.com/boardgame/136888/bruges;2013
2014;4;52;Battlestar Galactica: The Board Game;https://boardgamegeek.com/boardgame/37111/battlestar-galactica-board-game;2008
2014;4;53;No Thanks!;https://boardgamegeek.com/boardgame/12942/no-thanks;2004
2014;4;54;Escape: The Curse of the Temple;https://boardgamegeek.com/boardgame/113294/escape-curse-temple;2012
2014;4;55;Rise of Augustus;https://boardgamegeek.com/boardgame/137297/rise-of-augustus;2013
2014;4;56;Descent: Journeys in the Dark (Second Edition);https://boardgamegeek.com/boardgame/104162/descent-journeys-in-the-dark-second-edition;2012
2014;4;57;Eclipse: New Dawn for the Galaxy;https://boardgamegeek.com/boardgame/72125/eclipse-new-dawn-galaxy;2011
2014;4;58;For Sale;https://boardgamegeek.com/boardgame/172/sale;1997
2014;4;59;Concordia;https://boardgamegeek.com/boardgame/124361/concordia;2013
2014;4;60;Jaipur;https://boardgamegeek.com/boardgame/54043/jaipur;2009
2014;4;61;Lost Cities;https://boardgamegeek.com/boardgame/50/lost-cities;1999
2014;4;62;Euphoria: Build a Better Dystopia;https://boardgamegeek.com/boardgame/133848/euphoria-build-better-dystopia;2013
2014;4;63;Alien Frontiers;https://boardgamegeek.com/boardgame/48726/alien-frontiers;2010
2014;4;64;Flash Point: Fire Rescue;https://boardgamegeek.com/boardgame/100901/flash-point-fire-rescue;2011
2014;4;65;Twilight Struggle;https://boardgamegeek.com/boardgame/12333/twilight-struggle;2005
2014;4;66;The Lord of the Rings: The Card Game;https://boardgamegeek.com/boardgame/77423/the-lord-of-the-rings-the-card-game;2011
2014;4;67;Elder Sign;https://boardgamegeek.com/boardgame/100423/elder-sign;2011
2014;4;68;Alhambra;https://boardgamegeek.com/boardgame/6249/alhambra;2003
2014;4;69;Betrayal at House on the Hill;https://boardgamegeek.com/boardgame/10547/betrayal-house-hill;2004
2014;4;70;Zombie Dice;https://boardgamegeek.com/boardgame/62871/zombie-dice;2010
2014;4;71;Eight-Minute Empire;https://boardgamegeek.com/boardgame/131366/eight-minute-empire;2012
2014;4;72;Galaxy Trucker;https://boardgamegeek.com/boardgame/31481/galaxy-trucker;2007
2014;4;73;Trains;https://boardgamegeek.com/boardgame/121408/trains;2012
2014;4;74;Quarriors!;https://boardgamegeek.com/boardgame/91536/quarriors;2011
2014;4;75;Cosmic Encounter;https://boardgamegeek.com/boardgame/39463/cosmic-encounter;2008
2014;4;76;Keyflower;https://boardgamegeek.com/boardgame/122515/keyflower;2012
2014;4;77;Village;https://boardgamegeek.com/boardgame/104006/village;2011
2014;4;78;Magic: The Gathering;https://boardgamegeek.com/boardgame/463/magic-the-gathering;1993
2014;4;79;Coloretto;https://boardgamegeek.com/boardgame/5782/coloretto;2003
2014;4;80;Zombicide;https://boardgamegeek.com/boardgame/113924/zombicide;2012
2014;4;81;Cards Against Humanity;https://boardgamegeek.com/boardgame/50381/cards-against-humanity;2009
2014;4;82;A Game of Thrones: The Board Game (Second Edition);https://boardgamegeek.com/boardgame/103343/a-game-of-thrones-the-board-game-second-edition;2011
2014;4;83;Qwirkle;https://boardgamegeek.com/boardgame/25669/qwirkle;2006
2014;4;84;Mage Knight Board Game;https://boardgamegeek.com/boardgame/96848/mage-knight-board-game;2011
2014;4;85;Hive;https://boardgamegeek.com/boardgame/2655/hive;2001
2014;4;86;Kingsburg;https://boardgamegeek.com/boardgame/27162/kingsburg;2007
2014;4;87;Star Realms;https://boardgamegeek.com/boardgame/147020/star-realms;2014
2014;4;88;Quantum;https://boardgamegeek.com/boardgame/143519/quantum;2013
2014;4;89;Tokaido;https://boardgamegeek.com/boardgame/123540/tokaido;2012
2014;4;90;Hey, That's My Fish!;https://boardgamegeek.com/boardgame/8203/hey-thats-my-fish;2003
2014;4;91;Las Vegas;https://boardgamegeek.com/boardgame/117959/las-vegas;2012
2014;4;92;Le Havre;https://boardgamegeek.com/boardgame/35677/le-havre;2008
2014;4;93;Tichu;https://boardgamegeek.com/boardgame/215/tichu;1991
2014;4;94;Mascarade;https://boardgamegeek.com/boardgame/139030/mascarade;2013
2014;4;95;Agricola: All Creatures Big and Small;https://boardgamegeek.com/boardgame/119890/agricola-all-creatures-big-and-small;2012
2014;4;96;Survive: Escape from Atlantis!;https://boardgamegeek.com/boardgame/2653/survive-escape-from-atlantis;1982
2014;4;97;Saboteur;https://boardgamegeek.com/boardgame/9220/saboteur;2004
2014;4;98;Marvel Dice Masters: Avengers vs. X-Men;https://boardgamegeek.com/boardgame/148575/marvel-dice-masters-avengers-vs-x-men;2014
2014;4;99;Can't Stop;https://boardgamegeek.com/boardgame/41/cant-stop;1980
2014;4;100;Unpublished Prototype;https://boardgamegeek.com/boardgame/18291/unpublished-prototype;9999
2014;5;1;Love Letter;https://boardgamegeek.com/boardgame/129622/love-letter;2012
2014;5;2;Splendor;https://boardgamegeek.com/boardgame/148228/splendor;2014
2014;5;3;7 Wonders;https://boardgamegeek.com/boardgame/68448/7-wonders;2010
2014;5;4;King of Tokyo;https://boardgamegeek.com/boardgame/70323/king-of-tokyo;2011
2014;5;5;Dominion;https://boardgamegeek.com/boardgame/36218/dominion;2008
2014;5;6;Hanabi;https://boardgamegeek.com/boardgame/98778/hanabi;2010
2014;5;7;Lords of Waterdeep;https://boardgamegeek.com/boardgame/110327/lords-waterdeep;2012
2014;5;8;Carcassonne;https://boardgamegeek.com/boardgame/822/carcassonne;2000
2014;5;9;Pandemic;https://boardgamegeek.com/boardgame/30549/pandemic;2008
2014;5;10;The Castles of Burgundy;https://boardgamegeek.com/boardgame/84876/the-castles-of-burgundy;2011
2014;5;11;Terra Mystica;https://boardgamegeek.com/boardgame/120677/terra-mystica;2012
2014;5;12;Ticket to Ride;https://boardgamegeek.com/boardgame/9209/ticket-to-ride;2004
2014;5;13;Android: Netrunner;https://boardgamegeek.com/boardgame/124742/android-netrunner;2012
2014;5;14;Race for the Galaxy;https://boardgamegeek.com/boardgame/28143/race-for-the-galaxy;2007
2014;5;15;Agricola;https://boardgamegeek.com/boardgame/31260/agricola;2007
2014;5;16;Coup;https://boardgamegeek.com/boardgame/131357/coup;2012
2014;5;17;Eldritch Horror;https://boardgamegeek.com/boardgame/146021/eldritch-horror;2013
2014;5;18;Marvel Dice Masters: Avengers vs. X-Men;https://boardgamegeek.com/boardgame/148575/marvel-dice-masters-avengers-vs-x-men;2014
2014;5;19;Lewis & Clark: The Expedition;https://boardgamegeek.com/boardgame/140620/lewis-clark-expedition;2013
2014;5;20;Suburbia;https://boardgamegeek.com/boardgame/123260/suburbia;2012
2014;5;21;Takenoko;https://boardgamegeek.com/boardgame/70919/takenoko;2011
2014;5;22;BANG! The Dice Game;https://boardgamegeek.com/boardgame/143741/bang-dice-game;2013
2014;5;23;CATAN;https://boardgamegeek.com/boardgame/13/catan;1995
2014;5;24;Stone Age;https://boardgamegeek.com/boardgame/34635/stone-age;2008
2014;5;25;Power Grid;https://boardgamegeek.com/boardgame/2651/power-grid;2004
2014;5;26;Pathfinder Adventure Card Game: Rise of the Runelords – Base Set;https://boardgamegeek.com/boardgame/133038/pathfinder-adventure-card-game-rise-of-the-runelor;2013
2014;5;27;Tzolk'in: The Mayan Calendar;https://boardgamegeek.com/boardgame/126163/tzolkin-the-mayan-calendar;2012
2014;5;28;Russian Railroads;https://boardgamegeek.com/boardgame/144733/russian-railroads;2013
2014;5;29;Small World;https://boardgamegeek.com/boardgame/40692/small-world;2009
2014;5;30;Caverna: The Cave Farmers;https://boardgamegeek.com/boardgame/102794/caverna-the-cave-farmers;2013
2014;5;31;Star Wars: X-Wing Miniatures Game;https://boardgamegeek.com/boardgame/103885/star-wars-x-wing-miniatures-game;2012
2014;5;32;Sentinels of the Multiverse;https://boardgamegeek.com/boardgame/102652/sentinels-multiverse;2011
2014;5;33;Legendary: A Marvel Deck Building Game;https://boardgamegeek.com/boardgame/129437/legendary-a-marvel-deck-building-game;2012
2014;5;34;Ticket to Ride: Europe;https://boardgamegeek.com/boardgame/14996/ticket-to-ride-europe;2005
2014;5;35;Puerto Rico;https://boardgamegeek.com/boardgame/3076/puerto-rico;2002
2014;5;36;Dixit;https://boardgamegeek.com/boardgame/39856/dixit;2008
2014;5;37;Smash Up;https://boardgamegeek.com/boardgame/122522/smash-up;2012
2014;5;38;Robinson Crusoe: Adventures on the Cursed Island;https://boardgamegeek.com/boardgame/121921/robinson-crusoe-adventures-on-the-cursed-island;2012
2014;5;39;The Resistance;https://boardgamegeek.com/boardgame/41114/resistance;2009
2014;5;40;The Resistance: Avalon;https://boardgamegeek.com/boardgame/128882/resistance-avalon;2012
2014;5;41;Jaipur;https://boardgamegeek.com/boardgame/54043/jaipur;2009
2014;5;42;One Night Ultimate Werewolf;https://boardgamegeek.com/boardgame/147949/one-night-ultimate-werewolf;2014
2014;5;43;Nations;https://boardgamegeek.com/boardgame/126042/nations;2013
2014;5;44;Concordia;https://boardgamegeek.com/boardgame/124361/concordia;2013
2014;5;45;Citadels;https://boardgamegeek.com/boardgame/478/citadels;2000
2014;5;46;No Thanks!;https://boardgamegeek.com/boardgame/12942/no-thanks;2004
2014;5;47;Seasons;https://boardgamegeek.com/boardgame/108745/seasons;2012
2014;5;48;Star Realms;https://boardgamegeek.com/boardgame/147020/star-realms;2014
2014;5;49;Bruges;https://boardgamegeek.com/boardgame/136888/bruges;2013
2014;5;50;Bohnanza;https://boardgamegeek.com/boardgame/11/bohnanza;1997
2014;5;51;For Sale;https://boardgamegeek.com/boardgame/172/sale;1997
2014;5;52;Kingdom Builder;https://boardgamegeek.com/boardgame/107529/kingdom-builder;2011
2014;5;53;Glass Road;https://boardgamegeek.com/boardgame/143693/glass-road;2013
2014;5;54;Forbidden Desert;https://boardgamegeek.com/boardgame/136063/forbidden-desert;2013
2014;5;55;Terror in Meeple City;https://boardgamegeek.com/boardgame/97903/terror-meeple-city;2013
2014;5;56;Tsuro;https://boardgamegeek.com/boardgame/16992/tsuro;2005
2014;5;57;Escape: The Curse of the Temple;https://boardgamegeek.com/boardgame/113294/escape-curse-temple;2012
2014;5;58;Battlestar Galactica: The Board Game;https://boardgamegeek.com/boardgame/37111/battlestar-galactica-board-game;2008
2014;5;59;Lost Cities;https://boardgamegeek.com/boardgame/50/lost-cities;1999
2014;5;60;Rise of Augustus;https://boardgamegeek.com/boardgame/137297/rise-of-augustus;2013
2014;5;61;Alien Frontiers;https://boardgamegeek.com/boardgame/48726/alien-frontiers;2010
2014;5;62;Forbidden Island;https://boardgamegeek.com/boardgame/65244/forbidden-island;2010
2014;5;63;Eclipse: New Dawn for the Galaxy;https://boardgamegeek.com/boardgame/72125/eclipse-new-dawn-galaxy;2011
2014;5;64;Descent: Journeys in the Dark (Second Edition);https://boardgamegeek.com/boardgame/104162/descent-journeys-in-the-dark-second-edition;2012
2014;5;65;Cosmic Encounter;https://boardgamegeek.com/boardgame/39463/cosmic-encounter;2008
2014;5;66;Cards Against Humanity;https://boardgamegeek.com/boardgame/50381/cards-against-humanity;2009
2014;5;67;Alhambra;https://boardgamegeek.com/boardgame/6249/alhambra;2003
2014;5;68;Flash Point: Fire Rescue;https://boardgamegeek.com/boardgame/100901/flash-point-fire-rescue;2011
2014;5;69;Magic: The Gathering;https://boardgamegeek.com/boardgame/463/magic-the-gathering;1993
2014;5;70;Istanbul;https://boardgamegeek.com/boardgame/148949/istanbul;2014
2014;5;71;Euphoria: Build a Better Dystopia;https://boardgamegeek.com/boardgame/133848/euphoria-build-better-dystopia;2013
2014;5;72;The Lord of the Rings: The Card Game;https://boardgamegeek.com/boardgame/77423/the-lord-of-the-rings-the-card-game;2011
2014;5;73;Twilight Struggle;https://boardgamegeek.com/boardgame/12333/twilight-struggle;2005
2014;5;74;Mage Knight Board Game;https://boardgamegeek.com/boardgame/96848/mage-knight-board-game;2011
2014;5;75;Village;https://boardgamegeek.com/boardgame/104006/village;2011
2014;5;76;Zombie Dice;https://boardgamegeek.com/boardgame/62871/zombie-dice;2010
2014;5;77;Can't Stop;https://boardgamegeek.com/boardgame/41/cant-stop;1980
2014;5;78;Mascarade;https://boardgamegeek.com/boardgame/139030/mascarade;2013
2014;5;79;Kingsburg;https://boardgamegeek.com/boardgame/27162/kingsburg;2007
2014;5;80;Hive;https://boardgamegeek.com/boardgame/2655/hive;2001
2014;5;81;Keyflower;https://boardgamegeek.com/boardgame/122515/keyflower;2012
2014;5;82;Coloretto;https://boardgamegeek.com/boardgame/5782/coloretto;2003
2014;5;83;Elder Sign;https://boardgamegeek.com/boardgame/100423/elder-sign;2011
2014;5;84;Concept;https://boardgamegeek.com/boardgame/147151/concept;2013
2014;5;85;Qwirkle;https://boardgamegeek.com/boardgame/25669/qwirkle;2006
2014;5;86;Eight-Minute Empire;https://boardgamegeek.com/boardgame/131366/eight-minute-empire;2012
2014;5;87;Galaxy Trucker;https://boardgamegeek.com/boardgame/31481/galaxy-trucker;2007
2014;5;88;Las Vegas;https://boardgamegeek.com/boardgame/117959/las-vegas;2012
2014;5;89;Agricola: All Creatures Big and Small;https://boardgamegeek.com/boardgame/119890/agricola-all-creatures-big-and-small;2012
2014;5;90;Trains;https://boardgamegeek.com/boardgame/121408/trains;2012
2014;5;91;Betrayal at House on the Hill;https://boardgamegeek.com/boardgame/10547/betrayal-house-hill;2004
2014;5;92;A Game of Thrones: The Board Game (Second Edition);https://boardgamegeek.com/boardgame/103343/a-game-of-thrones-the-board-game-second-edition;2011
2014;5;93;Take 5;https://boardgamegeek.com/boardgame/432/take-5;1994
2014;5;94;Zombicide;https://boardgamegeek.com/boardgame/113924/zombicide;2012
2014;5;95;Spyrium;https://boardgamegeek.com/boardgame/137269/spyrium;2013
2014;5;96;Incan Gold;https://boardgamegeek.com/boardgame/15512/incan-gold;2005
2014;5;97;Quarriors!;https://boardgamegeek.com/boardgame/91536/quarriors;2011
2014;5;98;Firefly: The Game;https://boardgamegeek.com/boardgame/138161/firefly-the-game;2013
2014;5;99;Unpublished Prototype;https://boardgamegeek.com/boardgame/18291/unpublished-prototype;9999
2014;5;100;Innovation;https://boardgamegeek.com/boardgame/63888/innovation;2010
2014;6;1;Love Letter;https://boardgamegeek.com/boardgame/129622/love-letter;2012
2014;6;2;Splendor;https://boardgamegeek.com/boardgame/148228/splendor;2014
2014;6;3;7 Wonders;https://boardgamegeek.com/boardgame/68448/7-wonders;2010
2014;6;4;King of Tokyo;https://boardgamegeek.com/boardgame/70323/king-of-tokyo;2011
2014;6;5;Hanabi;https://boardgamegeek.com/boardgame/98778/hanabi;2010
2014;6;6;Dominion;https://boardgamegeek.com/boardgame/36218/dominion;2008
2014;6;7;Carcassonne;https://boardgamegeek.com/boardgame/822/carcassonne;2000
2014;6;8;Lords of Waterdeep;https://boardgamegeek.com/boardgame/110327/lords-waterdeep;2012
2014;6;9;Pandemic;https://boardgamegeek.com/boardgame/30549/pandemic;2008
2014;6;10;Coup;https://boardgamegeek.com/boardgame/131357/coup;2012
2014;6;11;Ticket to Ride;https://boardgamegeek.com/boardgame/9209/ticket-to-ride;2004
2014;6;12;Race for the Galaxy;https://boardgamegeek.com/boardgame/28143/race-for-the-galaxy;2007
2014;6;13;The Castles of Burgundy;https://boardgamegeek.com/boardgame/84876/the-castles-of-burgundy;2011
2014;6;14;Terra Mystica;https://boardgamegeek.com/boardgame/120677/terra-mystica;2012
2014;6;15;Android: Netrunner;https://boardgamegeek.com/boardgame/124742/android-netrunner;2012
2014;6;16;Agricola;https://boardgamegeek.com/boardgame/31260/agricola;2007
2014;6;17;Caverna: The Cave Farmers;https://boardgamegeek.com/boardgame/102794/caverna-the-cave-farmers;2013
2014;6;18;BANG! The Dice Game;https://boardgamegeek.com/boardgame/143741/bang-dice-game;2013
