title;url;release_date;points;months in top 100;average position in top 100;peak position;months in top 10;current position in top 100;months since leaving top 100
Spyrium;https://boardgamegeek.com/boardgame/137269/spyrium;2013;0.931220358741656;6;59.5;12;0;not applicable;119
Risk Legacy;https://boardgamegeek.com/boardgame/105134/risk-legacy;2011;0.9300210473780192;7;61.857142857142854;38;0;not applicable;142
Wyrmspan;https://boardgamegeek.com/boardgame/410201/wyrmspan;2024;0.9034246046688128;3;12.0;7;1;7;not applicable
Castle Panic;https://boardgamegeek.com/boardgame/43443/castle-panic;2009;0.886245841734859;8;83.75;51;0;not applicable;130
Mindbug: First Contact;https://boardgamegeek.com/boardgame/345584/mindbug-first-contact;2022;0.8857860228097022;8;82.125;71;0;not applicable;8
La Granja;https://boardgamegeek.com/boardgame/146886/la-granja;2014;0.8842751247860904;7;66.28571428571429;41;0;not applicable;47
D-Day Dice;https://boardgamegeek.com/boardgame/101785/d-day-dice;2012;0.8788709749126414;5;48.0;13;0;not applicable;137
Living Forest;https://boardgamegeek.com/boardgame/328479/living-forest;2021;0.865302971127727;7;68.85714285714286;46;0;not applicable;17
Clank! In! Space!: A Deck-Building Adventure;https://boardgamegeek.com/boardgame/233371/clank-in-space-a-deck-building-adventure;2017;0.8587836221498836;7;69.42857142857143;41;0;not applicable;67
Altiplano;https://boardgamegeek.com/boardgame/234487/altiplano;2017;0.8541787594516155;7;72.0;39;0;not applicable;67
Nightfall;https://boardgamegeek.com/boardgame/88408/nightfall;2011;0.8538117436898286;6;60.333333333333336;17;0;not applicable;152
Elysium;https://boardgamegeek.com/boardgame/163968/elysium;2015;0.8532712896580477;5;41.8;15;0;not applicable;103
Amerigo;https://boardgamegeek.com/boardgame/137408/amerigo;2013;0.8456539902409846;6;58.333333333333336;22;0;not applicable;122
Summoner Wars;https://boardgamegeek.com/boardgame/58281/summoner-wars;2009;0.8430403765041234;8;90.875;72;0;not applicable;141
Inis;https://boardgamegeek.com/boardgame/155821/inis;2016;0.8358850361375801;7;73.57142857142857;42;0;not applicable;83
Wits & Wagers;https://boardgamegeek.com/boardgame/20100/wits-wagers;2005;0.8240397215784899;7;75.14285714285714;51;0;not applicable;136
Fabled Fruit;https://boardgamegeek.com/boardgame/203427/fabled-fruit;2016;0.8198090647962055;7;78.85714285714286;36;0;not applicable;77
Century: Eastern Wonders;https://boardgamegeek.com/boardgame/242574/century-eastern-wonders;2018;0.796701844340805;5;52.2;19;0;not applicable;66
Knarr;https://boardgamegeek.com/boardgame/379629/knarr;2023;0.7824447769785129;6;65.66666666666667;36;0;41;not applicable
The Adventurers: The Temple of Chac;https://boardgamegeek.com/boardgame/43868/the-adventurers-the-temple-of-chac;2009;0.775316978276744;7;83.14285714285714;61;0;not applicable;164
Verdant;https://boardgamegeek.com/boardgame/334065/verdant;2022;0.7749706131079446;6;68.66666666666667;24;0;not applicable;9
Anachrony;https://boardgamegeek.com/boardgame/185343/anachrony;2017;0.7747908430724515;6;68.5;28;0;not applicable;39
Trio;https://boardgamegeek.com/boardgame/352515/trio;2021;0.7607257418388157;5;47.2;29;0;30;not applicable
Vasco da Gama;https://boardgamegeek.com/boardgame/41002/vasco-da-gama;2009;0.7586951702608324;5;47.8;31;0;not applicable;167
Nations: The Dice Game;https://boardgamegeek.com/boardgame/157809/nations-dice-game;2014;0.7571911616604187;5;54.4;24;0;not applicable;102
Radlands;https://boardgamegeek.com/boardgame/329082/radlands;2021;0.7570552884498297;7;85.85714285714286;78;0;not applicable;13
Age of Empires III: The Age of Discovery;https://boardgamegeek.com/boardgame/22545/age-empires-iii-age-discovery;2007;0.7524014153218459;7;87.42857142857143;73;0;not applicable;165
Star Wars: Outer Rim;https://boardgamegeek.com/boardgame/271896/star-wars-outer-rim;2019;0.7270926392405025;6;71.5;47;0;not applicable;21
Android: Infiltration;https://boardgamegeek.com/boardgame/118063/android-infiltration;2012;0.7240603352298121;5;56.0;24;0;not applicable;138
Food Chain Magnate;https://boardgamegeek.com/boardgame/175914/food-chain-magnate;2015;0.7215610706964398;6;71.33333333333333;55;0;not applicable;91
World Wonders;https://boardgamegeek.com/boardgame/365258/world-wonders;2023;0.7200862283088194;6;72.16666666666667;55;0;63;not applicable
Lorenzo il Magnifico;https://boardgamegeek.com/boardgame/203993/lorenzo-il-magnifico;2016;0.7183454138691496;6;72.5;52;0;not applicable;78
Heaven & Ale;https://boardgamegeek.com/boardgame/227789/heaven-and-ale;2017;0.7110054034086495;6;75.16666666666667;46;0;not applicable;70
Cubitos;https://boardgamegeek.com/boardgame/298069/cubitos;2021;0.6918139312066929;6;78.33333333333333;47;0;not applicable;32
Century: Golem Edition;https://boardgamegeek.com/boardgame/232832/century-golem-edition;2017;0.6897105090086889;6;77.33333333333333;62;0;not applicable;22
Ticket to Ride: New York;https://boardgamegeek.com/boardgame/253284/ticket-ride-new-york;2018;0.6887891136741483;6;79.33333333333333;46;0;not applicable;64
Tainted Grail: The Fall of Avalon;https://boardgamegeek.com/boardgame/264220/tainted-grail-the-fall-of-avalon;2019;0.6883761390285403;6;76.83333333333333;60;0;not applicable;38
SeaFall;https://boardgamegeek.com/boardgame/148261/seafall;2016;0.6863479264591343;6;77.83333333333333;59;0;not applicable;85
Fort;https://boardgamegeek.com/boardgame/296912/fort;2020;0.6825527333175853;5;59.2;33;0;not applicable;40
AquaSphere;https://boardgamegeek.com/boardgame/159508/aquasphere;2014;0.6607081913602582;5;58.8;49;0;not applicable;108
Near and Far;https://boardgamegeek.com/boardgame/195421/near-and-far;2017;0.6567405673312205;5;66.2;36;0;not applicable;69
The Pillars of the Earth;https://boardgamegeek.com/boardgame/24480/pillars-earth;2006;0.6484478830299308;6;86.0;76;0;not applicable;163
Tiny Epic Kingdoms;https://boardgamegeek.com/boardgame/148951/tiny-epic-kingdoms;2014;0.6478963986398715;4;45.5;17;0;not applicable;111
Panic Station;https://boardgamegeek.com/boardgame/69552/panic-station;2011;0.6460206740459468;4;50.5;16;0;not applicable;147
Carpe Diem;https://boardgamegeek.com/boardgame/245934/carpe-diem;2018;0.6432647602990696;6;87.83333333333333;73;0;not applicable;59
Newton;https://boardgamegeek.com/boardgame/244711/newton;2018;0.6419397811138698;6;89.16666666666667;61;0;not applicable;60
Dragon Castle;https://boardgamegeek.com/boardgame/232219/dragon-castle;2017;0.6360761127467436;5;68.2;36;0;not applicable;67
Descent: Journeys in the Dark;https://boardgamegeek.com/boardgame/17226/descent-journeys-in-the-dark;2005;0.6357147096337302;6;89.33333333333333;83;0;not applicable;164
Mr. Jack;https://boardgamegeek.com/boardgame/21763/mr-jack;2006;0.6347596258947692;6;90.0;75;0;not applicable;161
FUSE;https://boardgamegeek.com/boardgame/171273/fuse;2015;0.6326427242333368;6;90.33333333333333;80;0;not applicable;82
XCOM: The Board Game;https://boardgamegeek.com/boardgame/163602/xcom-board-game;2015;0.6310868255894376;4;58.75;13;0;not applicable;106
Viceroy;https://boardgamegeek.com/boardgame/157526/viceroy;2014;0.6263272521783069;4;49.75;26;0;not applicable;102
The Manhattan Project;https://boardgamegeek.com/boardgame/63628/the-manhattan-project;2012;0.6259006040229742;5;69.2;38;0;not applicable;129
Libertalia: Winds of Galecrest;https://boardgamegeek.com/boardgame/356033/libertalia-winds-of-galecrest;2022;0.6223667061883422;5;67.4;46;0;not applicable;21
Distilled;https://boardgamegeek.com/boardgame/295895/distilled;2023;0.6221506507403448;5;69.2;41;0;not applicable;9
Dune: Imperium – Uprising;https://boardgamegeek.com/boardgame/397598/dune-imperium-uprising;2023;0.6162861337220139;5;68.6;48;0;55;not applicable
Villagers;https://boardgamegeek.com/boardgame/241724/villagers;2019;0.6133341832352667;4;51.0;23;0;not applicable;55
Diamonds;https://boardgamegeek.com/boardgame/152162/diamonds;2014;0.6018887360659178;5;70.8;55;0;not applicable;110
Wavelength;https://boardgamegeek.com/boardgame/262543/wavelength;2019;0.5998752682790458;5;72.8;51;0;not applicable;16
On Mars;https://boardgamegeek.com/boardgame/184267/on-mars;2020;0.5962547701688884;3;32.666666666666664;16;0;not applicable;49
Point City;https://boardgamegeek.com/boardgame/368017/point-city;2023;0.5922176070814843;4;53.5;30;0;not applicable;4
Cottage Garden;https://boardgamegeek.com/boardgame/204027/cottage-garden;2016;0.5827046672330307;5;80.6;39;0;not applicable;78
Woodcraft;https://boardgamegeek.com/boardgame/355093/woodcraft;2022;0.5746469772799114;5;78.2;58;0;not applicable;14
Runewars;https://boardgamegeek.com/boardgame/59294/runewars;2010;0.5722082972342228;4;50.75;34;0;not applicable;167
Pax Pamir: Second Edition;https://boardgamegeek.com/boardgame/256960/pax-pamir-second-edition;2019;0.5682998349031114;5;80.2;60;0;not applicable;5
Tiny Epic Quest;https://boardgamegeek.com/boardgame/201921/tiny-epic-quest;2017;0.5664848243190838;3;36.0;16;0;not applicable;78
Summoner Wars: Master Set;https://boardgamegeek.com/boardgame/93260/summoner-wars-master-set;2011;0.5646112503071732;5;79.4;63;0;not applicable;140
Ticket to Ride Map Collection 1: Asia + Legendary Asia;https://boardgamegeek.com/boardgameexpansion/106637/ticket-ride-map-collection-1-asia-legendary-asia;2011;0.5583630663875779;4;58.25;34;0;not applicable;145
Ankh: Gods of Egypt;https://boardgamegeek.com/boardgame/285967/ankh-gods-egypt;2021;0.5564908157012104;4;57.25;30;0;not applicable;29
Escape Plan;https://boardgamegeek.com/boardgame/142379/escape-plan;2019;0.5503499266239491;4;61.75;31;0;not applicable;57
Terraforming Mars: The Dice Game;https://boardgamegeek.com/boardgame/296108/terraforming-mars-the-dice-game;2023;0.5471697793128792;4;56.75;43;0;not applicable;4
Sprawlopolis;https://boardgamegeek.com/boardgame/251658/sprawlopolis;2018;0.5459370009931395;5;85.0;68;0;not applicable;32
Lancaster;https://boardgamegeek.com/boardgame/96913/lancaster;2011;0.5393876005505035;5;86.4;73;0;not applicable;149
Letters from Whitechapel;https://boardgamegeek.com/boardgame/59959/letters-whitechapel;2011;0.5350843406571542;4;60.75;38;0;not applicable;153
Kemet;https://boardgamegeek.com/boardgame/127023/kemet;2012;0.533442988345768;5;88.8;70;0;not applicable;117
Western Legends;https://boardgamegeek.com/boardgame/232405/western-legends;2018;0.5296325076581976;4;62.25;33;0;not applicable;63
Kanagawa;https://boardgamegeek.com/boardgame/200147/kanagawa;2016;0.5258371109704697;5;91.2;74;0;not applicable;85
Wabash Cannonball;https://boardgamegeek.com/boardgame/31730/wabash-cannonball;2007;0.5243499315289512;5;91.0;88;0;not applicable;166
The Vale of Eternity;https://boardgamegeek.com/boardgame/385529/the-vale-of-eternity;2023;0.518253196673493;3;47.333333333333336;19;0;29;not applicable
TransAmerica;https://boardgamegeek.com/boardgame/2842/transamerica;2001;0.5179366413920503;5;93.4;85;0;not applicable;165
Among the Stars;https://boardgamegeek.com/boardgame/110277/among-stars;2012;0.5172744135240743;4;64.0;45;0;not applicable;110
Hanamikoji;https://boardgamegeek.com/boardgame/158600/hanamikoji;2013;0.5120528471568287;5;95.4;92;0;not applicable;4
MLEM: Space Agency;https://boardgamegeek.com/boardgame/387378/mlem-space-agency;2024;0.5107304408129575;3;36.666666666666664;27;0;52;not applicable
Discoveries: The Journals of Lewis & Clark;https://boardgamegeek.com/boardgame/171669/discoveries-journals-lewis-clark;2015;0.5080908038073022;4;65.75;46;0;not applicable;101
Defenders of the Realm;https://boardgamegeek.com/boardgame/65532/defenders-realm;2010;0.5045340975868279;4;67.75;47;0;not applicable;158
Rialto;https://boardgamegeek.com/boardgame/119591/rialto;2013;0.5021737738967422;4;65.0;50;0;not applicable;127
Azul: Queen's Garden;https://boardgamegeek.com/boardgame/346965/azul-queens-garden;2021;0.49675906079388144;4;67.5;44;0;not applicable;21
Santa Maria;https://boardgamegeek.com/boardgame/229220/santa-maria;2017;0.49595416689611027;4;67.5;53;0;not applicable;70
Tiletum;https://boardgamegeek.com/boardgame/351913/tiletum;2022;0.49059691541370903;4;67.5;57;0;not applicable;14
Hadara;https://boardgamegeek.com/boardgame/269144/hadara;2019;0.487740824152916;4;68.75;53;0;not applicable;51
Hadrian's Wall;https://boardgamegeek.com/boardgame/304783/hadrians-wall;2021;0.4856160474112325;4;69.75;49;0;not applicable;5
Myrmes;https://boardgamegeek.com/boardgame/126792/myrmes;2012;0.4802278157858093;4;71.75;60;0;not applicable;133
Zombicide: Black Plague;https://boardgamegeek.com/boardgame/176189/zombicide-black-plague;2015;0.4774438523975422;4;75.75;44;0;not applicable;82
7 Wonders: Cities;https://boardgamegeek.com/boardgameexpansion/111661/7-wonders-cities;2012;0.47502051310102555;4;78.5;38;0;not applicable;135
Urban Sprawl;https://boardgamegeek.com/boardgame/62220/urban-sprawl;2011;0.47104601441408545;3;57.333333333333336;18;0;not applicable;147
Wayfarers of the South Tigris;https://boardgamegeek.com/boardgame/350316/wayfarers-of-the-south-tigris;2022;0.46785229341872125;4;73.5;65;0;not applicable;13
Harbour;https://boardgamegeek.com/boardgame/155969/harbour;2015;0.4597434868362731;3;47.333333333333336;30;0;not applicable;108
Race for the Galaxy: The Brink of War;https://boardgamegeek.com/boardgameexpansion/66121/race-galaxy-brink-war;2010;0.45885412284804084;4;78.0;57;0;not applicable;164
Tekhenu: Obelisk of the Sun;https://boardgamegeek.com/boardgame/297030/tekhenu-obelisk-sun;2020;0.45833755626894657;3;54.666666666666664;26;0;not applicable;41
Cthulhu: Death May Die;https://boardgamegeek.com/boardgame/253344/cthulhu-death-may-die;2019;0.458068264167124;4;78.5;57;0;not applicable;17
Mint Works;https://boardgamegeek.com/boardgame/200077/mint-works;2017;0.4553035883348361;3;45.0;34;0;not applicable;68
The Bloody Inn;https://boardgamegeek.com/boardgame/180593/bloody-inn;2015;0.45368538336703723;4;79.5;62;0;not applicable;99
Betrayal Legacy;https://boardgamegeek.com/boardgame/240196/betrayal-legacy;2018;0.450310010893891;4;80.25;66;0;not applicable;60
The Speicherstadt;https://boardgamegeek.com/boardgame/66505/speicherstadt;2010;0.44759683228291475;4;80.75;70;0;not applicable;144
Telestrations;https://boardgamegeek.com/boardgame/46213/telestrations;2009;0.4461636965785722;4;81.5;68;0;not applicable;100
Dixit: Odyssey;https://boardgamegeek.com/boardgame/92828/dixit-odyssey;2011;0.44551215931943217;4;82.25;65;0;not applicable;136
Fireball Island: The Curse of Vul-Kar;https://boardgamegeek.com/boardgame/233020/fireball-island-curse-vul-kar;2018;0.4454803245290805;3;50.0;30;0;not applicable;63
Rune Age;https://boardgamegeek.com/boardgame/94362/rune-age;2011;0.445142711170808;3;53.333333333333336;31;0;not applicable;150
New York Zoo;https://boardgamegeek.com/boardgame/300877/new-york-zoo;2020;0.4436664807058637;4;83.0;67;0;not applicable;34
Munchkin;https://boardgamegeek.com/boardgame/1927/munchkin;2001;0.43842853582807095;4;83.75;72;0;not applicable;133
Spots;https://boardgamegeek.com/boardgame/372559/spots;2022;0.43351474702311765;4;85.5;79;0;not applicable;2
Abandon All Artichokes;https://boardgamegeek.com/boardgame/302260/abandon-all-artichokes;2020;0.4319476707276927;4;87.0;75;0;not applicable;27
Love Letter: Batman;https://boardgamegeek.com/boardgame/168584/love-letter-batman;2015;0.42884968719011796;4;87.5;79;0;not applicable;105
Tales of the Arabian Nights;https://boardgamegeek.com/boardgame/34119/tales-arabian-nights;2009;0.4255628115538162;4;88.5;83;0;not applicable;167
Wonderland's War;https://boardgamegeek.com/boardgame/227935/wonderlands-war;2022;0.42532192319190176;4;89.0;77;0;99;not applicable
Reign of Cthulhu;https://boardgamegeek.com/boardgame/192153/reign-cthulhu;2016;0.4253058406988984;3;58.666666666666664;27;0;not applicable;89
Guildhall;https://boardgamegeek.com/boardgame/132372/guildhall;2012;0.4233827393930208;4;89.5;82;0;not applicable;127
Pulsar 2849;https://boardgamegeek.com/boardgame/228341/pulsar-2849;2017;0.42093670090780083;4;90.5;86;0;not applicable;72
Ca$h 'n Gun$;https://boardgamegeek.com/boardgame/19237/cah-n-gun;2005;0.41885879945840193;4;91.25;87;0;not applicable;160
Ready Set Bet;https://boardgamegeek.com/boardgame/351040/ready-set-bet;2022;0.41510734955119505;4;93.0;86;0;97;not applicable
Wiz-War (Eighth Edition);https://boardgamegeek.com/boardgame/104710/wiz-war-eighth-edition;2012;0.41410439390731324;3;53.333333333333336;44;0;not applicable;144
In the Year of the Dragon;https://boardgamegeek.com/boardgame/31594/year-dragon;2007;0.4110722250325078;4;94.75;91;0;not applicable;167
Legends of Andor;https://boardgamegeek.com/boardgame/127398/legends-of-andor;2012;0.4099921730225942;4;95.25;91;0;not applicable;126
DC Deck-Building Game;https://boardgamegeek.com/boardgame/125678/dc-deck-building-game;2012;0.40777005138373207;4;96.25;94;0;not applicable;132
La Isla;https://boardgamegeek.com/boardgame/154246/la-isla;2014;0.4062675648539017;3;58.0;39;0;not applicable;111
Vindication;https://boardgamegeek.com/boardgame/224783/vindication;2018;0.40358210248245785;3;62.666666666666664;32;0;not applicable;54
Champions of Midgard;https://boardgamegeek.com/boardgame/172287/champions-midgard;2015;0.39870408029016813;3;57.666666666666664;47;0;not applicable;78
Belfort;https://boardgamegeek.com/boardgame/50750/belfort;2011;0.39704342430282935;3;62.666666666666664;36;0;not applicable;147
Steampunk Rally;https://boardgamegeek.com/boardgame/162007/steampunk-rally;2015;0.3943395342890571;3;62.666666666666664;39;0;not applicable;101
Campaign Manager 2008;https://boardgamegeek.com/boardgame/46255/campaign-manager-2008;2009;0.39155801730746653;3;60.0;49;0;not applicable;168
Clank! Legacy: Acquisitions Incorporated;https://boardgamegeek.com/boardgame/266507/clank-legacy-acquisitions-incorporated;2019;0.3887182234995352;3;59.666666666666664;56;0;not applicable;49
Lisboa;https://boardgamegeek.com/boardgame/161533/lisboa;2017;0.38707236511174536;3;63.666666666666664;46;0;not applicable;78
The Witcher: Old World;https://boardgamegeek.com/boardgame/331106/the-witcher-old-world;2023;0.38617428393117526;3;60.666666666666664;57;0;not applicable;6
Fleet;https://boardgamegeek.com/boardgame/121297/fleet;2012;0.3853396197056891;3;66.0;43;0;not applicable;136
Small World Underground;https://boardgamegeek.com/boardgame/97786/small-world-underground;2011;0.3830440417312807;3;64.0;45;0;not applicable;151
Dominion: Cornucopia;https://boardgamegeek.com/boardgameexpansion/90850/dominion-cornucopia;2011;0.37892490464582307;3;66.66666666666667;44;0;not applicable;152
Olympos;https://boardgamegeek.com/boardgame/92319/olympos;2011;0.37663374546791173;3;65.33333333333333;49;0;not applicable;151
Yamataï;https://boardgamegeek.com/boardgame/213893/yamatai;2017;0.3762050750900533;3;66.33333333333333;48;0;not applicable;81
Yomi;https://boardgamegeek.com/boardgame/43022/yomi;2011;0.37240493814610615;3;69.0;46;0;not applicable;156
Creature Comforts;https://boardgamegeek.com/boardgame/304051/creature-comforts;2022;0.36691940689616204;3;67.66666666666667;56;0;not applicable;23
K2;https://boardgamegeek.com/boardgame/73761/k2;2010;0.36436097453041133;3;73.0;45;0;not applicable;149
Ascending Empires;https://boardgamegeek.com/boardgame/37919/ascending-empires;2011;0.36277062667744914;3;68.66666666666667;62;0;not applicable;152
Endeavor: Age of Sail;https://boardgamegeek.com/boardgame/233398/endeavor-age-of-sail;2018;0.3622719148555964;2;33.5;22;0;not applicable;65
Iberia;https://boardgamegeek.com/boardgame/198928/iberia;2016;0.36158632398951224;3;70.66666666666667;59;0;not applicable;86
A Study in Emerald;https://boardgamegeek.com/boardgame/141517/study-emerald;2013;0.3613263626274689;3;72.0;51;0;not applicable;121
Destinies;https://boardgamegeek.com/boardgame/285192/destinies;2021;0.36043600859607844;3;72.33333333333333;50;0;not applicable;33
Voidfall;https://boardgamegeek.com/boardgame/337627/voidfall;2023;0.35877137611346427;3;74.66666666666667;47;0;not applicable;5
Automobile;https://boardgamegeek.com/boardgame/39351/automobile;2009;0.35833019023240964;3;72.33333333333333;54;0;not applicable;155
Ex Libris;https://boardgamegeek.com/boardgame/201825/ex-libris;2017;0.3581756233119745;3;76.0;45;0;not applicable;75
Rallyman: GT;https://boardgamegeek.com/boardgame/256589/rallyman-gt;2020;0.35798638083365497;3;70.66666666666667;66;0;not applicable;45
Puzzle Strike;https://boardgamegeek.com/boardgame/67928/puzzle-strike;2010;0.35662087887661476;3;74.0;54;0;not applicable;157
Scoville;https://boardgamegeek.com/boardgame/145659/scoville;2014;0.3521179024917077;3;74.33333333333333;61;0;not applicable;109
Epic Card Game;https://boardgamegeek.com/boardgame/175621/epic-card-game;2015;0.35205533624346347;3;77.33333333333333;49;0;not applicable;101
Merkator;https://boardgamegeek.com/boardgame/39684/merkator;2010;0.3486064518710712;3;77.0;56;0;not applicable;158
Pipeline;https://boardgamegeek.com/boardgame/256730/pipeline;2019;0.3468416624406277;3;77.33333333333333;56;0;not applicable;55
Apples to Apples;https://boardgamegeek.com/boardgame/74/apples-apples;1999;0.34463414345277965;3;79.33333333333333;54;0;not applicable;148
Anno 1800: The Board Game;https://boardgamegeek.com/boardgame/311193/anno-1800-the-board-game;2020;0.3436102820917707;3;77.0;70;0;not applicable;28
Samarkand: Routes to Riches;https://boardgamegeek.com/boardgame/66214/samarkand-routes-riches;2010;0.343029304865873;3;78.66666666666667;63;0;not applicable;166
Core Worlds;https://boardgamegeek.com/boardgame/98351/core-worlds;2011;0.3425510061790296;3;79.0;59;0;not applicable;145
Return to Dark Tower;https://boardgamegeek.com/boardgame/256680/return-to-dark-tower;2022;0.3397436183836295;3;78.66666666666667;67;0;not applicable;23
Honshū;https://boardgamegeek.com/boardgame/207336/honshu;2016;0.3393871043671445;3;80.66666666666667;59;0;not applicable;81
Vinhos;https://boardgamegeek.com/boardgame/42052/vinhos;2010;0.3376481831027298;3;79.0;76;0;not applicable;158
Boonlake;https://boardgamegeek.com/boardgame/343905/boonlake;2021;0.3368773112915861;3;81.0;67;0;not applicable;25
ICECOOL;https://boardgamegeek.com/boardgame/177524/icecool;2016;0.3360674214141811;3;83.0;58;0;not applicable;76
Regicide;https://boardgamegeek.com/boardgame/307002/regicide;2020;0.3345153083224701;3;84.33333333333333;57;0;not applicable;15
Black Angel;https://boardgamegeek.com/boardgame/230244/black-angel;2019;0.33130643285972255;2;41.5;25;0;not applicable;54
Lost Legacy: The Starship;https://boardgamegeek.com/boardgame/158339/lost-legacy-the-starship;2013;0.3311964740326663;3;85.66666666666667;59;0;not applicable;114
Steam Park;https://boardgamegeek.com/boardgame/121410/steam-park;2013;0.32969184915713795;3;84.66666666666667;66;0;not applicable;121
The Manhattan Project: Energy Empire;https://boardgamegeek.com/boardgame/176734/the-manhattan-project-energy-empire;2016;0.32959232158195517;3;83.0;78;0;not applicable;85
Neuroshima Hex! 3.0;https://boardgamegeek.com/boardgame/21241/neuroshima-hex-30;2006;0.32804555553618564;3;84.66666666666667;71;0;not applicable;161
Tiny Epic Zombies;https://boardgamegeek.com/boardgame/244536/tiny-epic-zombies;2018;0.3274225679979066;2;42.0;26;0;not applicable;66
The Castles of Burgundy: The Card Game;https://boardgamegeek.com/boardgame/191977/castles-burgundy-card-game;2016;0.32182029044526467;3;88.33333333333333;71;0;not applicable;92
Blueprints;https://boardgamegeek.com/boardgame/140933/blueprints;2013;0.3198742722489101;3;88.0;85;0;not applicable;121
The Princes of Florence;https://boardgamegeek.com/boardgame/555/the-princes-of-florence;2000;0.3182294888990184;3;89.33333333333333;83;0;not applicable;163
Archipelago;https://boardgamegeek.com/boardgame/105551/archipelago;2012;0.31809640355654745;3;89.33333333333333;80;0;not applicable;131
Haggis;https://boardgamegeek.com/boardgame/37628/haggis;2010;0.3178876112389407;3;89.66666666666667;78;0;not applicable;153
Santiago de Cuba;https://boardgamegeek.com/boardgame/104347/santiago-de-cuba;2011;0.31739536036286975;3;89.66666666666667;81;0;not applicable;145
The Fox in the Forest;https://boardgamegeek.com/boardgame/221965/fox-forest;2017;0.3162969441845087;3;90.0;87;0;not applicable;70
Homesteaders;https://boardgamegeek.com/boardgame/26566/homesteaders;2009;0.3150746442344894;3;91.33333333333333;79;0;not applicable;168
Age of Industry;https://boardgamegeek.com/boardgame/65901/age-industry;2010;0.31479478305063247;2;44.5;29;0;not applicable;165
Hegemony: Lead Your Class to Victory;https://boardgamegeek.com/boardgame/321608/hegemony-lead-your-class-to-victory;2023;0.31404461573858306;3;91.66666666666667;82;0;not applicable;5
Formula D;https://boardgamegeek.com/boardgame/37904/formula-d;2008;0.3136245967453377;3;91.66666666666667;86;0;not applicable;127
Clash of Cultures;https://boardgamegeek.com/boardgame/40765/clash-cultures;2012;0.3119505620559888;3;93.0;82;0;not applicable;133
Oh My Goods!;https://boardgamegeek.com/boardgame/183840/oh-my-goods;2015;0.3110630641178435;3;93.33333333333333;85;0;not applicable;71
Kutná Hora: The City of Silver;https://boardgamegeek.com/boardgame/385610/kutna-hora-the-city-of-silver;2023;0.31006916316342714;3;93.66666666666667;90;0;not applicable;3
Star Wars: Unlimited;https://boardgamegeek.com/boardgame/387866/star-wars-unlimited;2024;0.3090588593485043;2;43.0;35;0;51;not applicable
World Without End;https://boardgamegeek.com/boardgame/43528/world-without-end;2009;0.30902743467115557;3;94.33333333333333;91;0;not applicable;163
Ra: The Dice Game;https://boardgamegeek.com/boardgame/35503/ra-the-dice-game;2009;0.307959126307529;3;95.0;90;0;not applicable;169
Celestia;https://boardgamegeek.com/boardgame/175117/celestia;2015;0.3079031131803379;3;95.0;92;0;not applicable;89
Disney Lorcana;https://boardgamegeek.com/boardgame/369646/disney-lorcana;2023;0.29748871775377617;2;46.0;39;0;not applicable;7
Dominant Species: The Card Game;https://boardgamegeek.com/boardgame/96260/dominant-species-card-game;2012;0.2964985851425088;2;49.0;34;0;not applicable;140
DungeonQuest (Third Edition);https://boardgamegeek.com/boardgame/71061/dungeonquest-third-edition;2010;0.2928330054412345;2;54.5;31;0;not applicable;162
Cry Havoc;https://boardgamegeek.com/boardgame/192457/cry-havoc;2016;0.28942031586814154;2;49.0;40;0;not applicable;89
Twilight Inscription;https://boardgamegeek.com/boardgame/361545/twilight-inscription;2022;0.28705251975243584;2;52.5;36;0;not applicable;17
Star Wars: Destiny;https://boardgamegeek.com/boardgame/205359/star-wars-destiny;2016;0.27052080111089005;2;55.0;50;0;not applicable;87
Lords of Waterdeep: Scoundrels of Skullport;https://boardgamegeek.com/boardgameexpansion/134342/lords-waterdeep-scoundrels-skullport;2013;0.26991728188340847;2;60.0;40;0;not applicable;126
The Godfather: Corleone's Empire;https://boardgamegeek.com/boardgame/195539/godfather-corleones-empire;2017;0.26859338271441524;2;62.0;39;0;not applicable;79
Mystery Express;https://boardgamegeek.com/boardgame/65907/mystery-express;2010;0.2630157331167918;2;59.5;48;0;not applicable;167
Specter Ops;https://boardgamegeek.com/boardgame/155624/specter-ops;2015;0.26096379924193275;2;64.0;43;0;not applicable;105
New York 1901;https://boardgamegeek.com/boardgame/174660/new-york-1901;2015;0.2561077850108149;2;61.5;55;0;not applicable;102
Founding Fathers;https://boardgamegeek.com/boardgame/37358/founding-fathers;2010;0.2546490596517691;2;64.0;50;0;not applicable;163
High Society;https://boardgamegeek.com/boardgame/220/high-society;1995;0.2518647794985306;2;68.0;47;0;not applicable;69
Agricola: Farmers of the Moor;https://boardgamegeek.com/boardgameexpansion/43018/agricola-farmers-of-the-moor;2009;0.2518647794985306;2;68.0;47;0;not applicable;170
Via Nebula;https://boardgamegeek.com/boardgame/191231/nebula;2016;0.2497922683924913;2;67.0;51;0;not applicable;91
Cargo Noir;https://boardgamegeek.com/boardgame/90305/cargo-noir;2011;0.24815760202604764;2;65.0;63;0;not applicable;156
The Gallerist;https://boardgamegeek.com/boardgame/125153/gallerist;2015;0.24744195615489714;2;73.0;46;0;not applicable;100
Rex: Final Days of an Empire;https://boardgamegeek.com/boardgame/104363/rex-final-days-empire;2012;0.24714027796563537;2;68.5;52;0;not applicable;144
